2022-01-18 12:57:10,596 INFO    MainThread:16732 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 12:57:10,597 INFO    MainThread:16732 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 12:57:21,520 INFO    MainThread:16732 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 12:57:47,848 INFO    MainThread:16732 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 12:57:47,849 INFO    MainThread:16732 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 12:57:50,562 INFO    MainThread:16732 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 12:58:30,597 INFO    MainThread:16732 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 12:58:30,597 INFO    MainThread:16732 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 12:58:42,483 INFO    MainThread:16732 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 12:59:01,625 INFO    MainThread:16732 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 12:59:01,626 INFO    MainThread:16732 [jupyter.py:save_ipynb():374] not saving jupyter notebook
