2022-01-18 14:32:22,879 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:32:22,880 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:32:26,978 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:32:45,820 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:32:45,821 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:32:48,929 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:33:23,744 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:33:23,744 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:34:13,175 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:34:30,078 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:34:30,078 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:34:33,792 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:34:52,275 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:34:52,275 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:34:54,852 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:35:09,467 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:35:09,467 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:35:12,173 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:35:41,226 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:35:41,226 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-01-18 14:48:53,976 INFO    MainThread:13028 [wandb_init.py:_resume_backend():293] resuming backend
2022-01-18 14:48:54,081 INFO    MainThread:13028 [wandb_init.py:_pause_backend():284] pausing backend
2022-01-18 14:48:54,081 INFO    MainThread:13028 [jupyter.py:save_ipynb():374] not saving jupyter notebook
